"Adipose...Subcutaneous" "Adipose...Visceral..Omentum." "Adrenal.Gland" "Artery...Aorta" "Artery...Coronary" "Artery...Tibial" "Brain...Anterior.cingulate.cortex..BA24." "Brain...Caudate..basal.ganglia." "Brain...Cerebellar.Hemisphere" "Brain...Cerebellum" "Brain...Cortex" "Brain...Frontal.Cortex..BA9." "Brain...Hippocampus" "Brain...Hypothalamus" "Brain...Nucleus.accumbens..basal.ganglia." "Brain...Putamen..basal.ganglia." "Breast...Mammary.Tissue" "Cells...EBV.transformed.lymphocytes" "Cells...Transformed.fibroblasts" "Colon...Sigmoid" "Colon...Transverse" "Esophagus...Gastroesophageal.Junction" "Esophagus...Mucosa" "Esophagus...Muscularis" "Heart...Atrial.Appendage" "Heart...Left.Ventricle" "Liver" "Lung" "Muscle...Skeletal" "Nerve...Tibial" "Ovary" "Pancreas" "Pituitary" "Prostate" "Skin...Not.Sun.Exposed..Suprapubic." "Skin...Sun.Exposed..Lower.leg." "Small.Intestine...Terminal.Ileum" "Spleen" "Stomach" "Testis" "Thyroid" "Uterus" "Vagina" "Whole.Blood"
"ENSG00000183298" 346.14 376.612334801762 260.489655172414 305.946428571429 384.96992481203 297.671686746988 206.940476190476 209.880341880342 196.247619047619 152.584 205.368421052632 226.592592592593 201.627659574468 224.385416666667 251.522123893805 182.731958762887 399.289719626168 1619.53389830508 833.056338028169 349.751677852349 363.795918367347 317.117647058824 520.531468531468 310.072874493927 191.60824742268 155.889908256881 136.563025210084 340.959375 211.344186046512 351.536184210526 716.20618556701 509.502923976608 251.699029126214 327.075471698113 493.172 446.285714285714 330.079545454545 457.865384615385 305.538860103627 128.122093023256 297.931888544892 503.361445783133 407.9375 248.379134860051
"ENSG00000183508" 251.722857142857 675.577092511013 279.572413793103 940.888392857143 792.872180451128 678.075301204819 68.5357142857143 60.8888888888889 55.552380952381 59.2 61.9298245614035 68.0462962962963 70.1914893617021 78.3125 71.8053097345133 54.7319587628866 579.546728971963 1211.53389830508 18.5140845070423 465.912751677852 2648.51020408163 443.43137254902 340.951048951049 324.514170040486 1204.65463917526 851.917431192661 774.823529411765 1681.215625 1531.13023255814 199.414473684211 893.309278350515 5015.91228070175 766.300970873786 1109.94339622642 291.684 241.745098039216 2449.18181818182 4990.84615384615 2780.9689119171 14415.4244186047 1505.66253869969 519.855421686747 547.395833333333 4423.07633587786
"ENSG00000184371" 11783.6285714286 10220.6475770925 6628.64827586207 5316.625 7901.01503759398 3943 1245.83333333333 1621.54700854701 893.828571428571 1100.952 1334.76315789474 1088.37962962963 1483.73404255319 1592.27083333333 1485.71681415929 1439.9587628866 8577.66822429906 3601.37288135593 23183.5035211268 4506.76510067114 4014.20408163265 4301.79738562091 2113.34965034965 3982.01619433198 3366.01546391753 2180.60550458716 1525.15966386555 7336.759375 1097.96744186047 6414.67763157895 3603.87628865979 1612.49122807018 1275.6213592233 3531.19811320755 2459.732 3127.05602240896 3877.30681818182 6913.73076923077 2960.51813471503 703.546511627907 4022.27244582043 4155.89156626506 4800.82291666667 587.150127226463
"ENSG00000185946" 1808.08571428571 1148.6872246696 1183.56551724138 1139.45982142857 1431.63909774436 1644.15361445783 833.654761904762 997.487179487179 2401.20952380952 2506.72 1121.66666666667 948.592592592593 672.244680851064 890.875 1241.10619469027 727.690721649485 1912.20560747664 1697.82203389831 777.204225352113 1591.01342281879 1306.12244897959 1543.0522875817 795.909090909091 1582.1012145749 1250.28865979381 900.339449541284 426.243697478992 1518.84375 1434.80465116279 2675.56578947368 2183.44329896907 1552.16959064327 1859.00970873786 1305.55660377358 1180.784 1187.84593837535 1595.38636363636 1003.19230769231 876.554404145078 871.889534883721 3142.30340557276 2073.59036144578 1494.90625 301.989821882952
"ENSG00000188641" 3073.93142857143 3316.14537444934 2035.93793103448 1701.53125 2719.41353383459 2414.8313253012 343.095238095238 350.017094017094 84.9904761904762 89.384 292.078947368421 330.203703703704 522.117021276596 569.916666666667 343.185840707965 332.515463917526 2588.8738317757 1307.29661016949 5953.41197183099 2221.23489932886 1458.61734693878 1894.30065359477 2270.27972027972 1850.20647773279 1155.82989690722 595.807339449541 2472.46218487395 3920.61875 455.081395348837 2243.00986842105 2413.85567010309 672.040935672515 1074.18446601942 1326.32075471698 826.088 868.672268907563 1754.59090909091 2800.57692307692 1187.41968911917 443.127906976744 1771.13003095975 2378.20481927711 2502.29166666667 4061.54198473282
"ENSG00000188761" 9.55428571428572 6.57709251101322 7.1448275862069 7.75892857142857 10.2105263157895 7.17469879518072 11.3214285714286 13.6752136752137 73.2476190476191 59.864 13.2456140350877 13.1203703703704 8.84042553191489 15.3645833333333 17.5221238938053 11.9072164948454 8.74299065420561 29.7627118644068 6.66901408450704 20.3288590604027 772.428571428571 7.64052287581699 87.4055944055944 7.10526315789474 4.98453608247423 3.94954128440367 5.18487394957983 25.903125 4.25813953488372 19.2006578947368 8.12371134020619 254.228070175439 12.1456310679612 15.0377358490566 7.42 7.14005602240896 964.352272727273 28.0096153846154 253.860103626943 27.6802325581395 11.671826625387 12.0240963855422 26.5833333333333 30.9440203562341
"ENSG00000196505" 431.588571428571 478.480176211454 361.841379310345 424.53125 448.458646616541 408.822289156626 192.797619047619 196.538461538462 233.066666666667 205.624 187 205.333333333333 167.776595744681 239.260416666667 197.230088495575 162.329896907216 446.630841121495 792.127118644068 520.461267605634 350.973154362416 430.739795918367 351.627450980392 457.090909090909 372.902834008097 261.731958762887 225.674311926605 317.831932773109 540.159375 152.781395348837 356.148026315789 358.082474226804 321.052631578947 407.320388349515 410.849056603774 371.304 334.929971988796 506.602272727273 442.423076923077 355.958549222798 848.860465116279 512.671826625387 418.939759036145 467.041666666667 403.569974554707
"ENSG00000197323" 3510.25142857143 2558.22466960352 2600.98620689655 2912.28571428571 3157.7969924812 4018.30722891566 2664.33333333333 2484.33333333333 5667.73333333333 4041.824 2262.10526315789 2877.44444444444 2170.81914893617 2386.15625 2728.58407079646 2147.92783505155 3657.85046728972 5250.98305084746 2667.20774647887 3368.22818791946 2841.08673469388 3004.98039215686 3068.02097902098 3039.32793522267 1581.90206185567 1300.33944954128 1402.19327731092 3409.421875 1829.82093023256 3835.65131578947 3931.69072164948 1928.70760233918 2942.81553398058 3401.47169811321 4133.076 4086.62464985994 3424.375 2861.11538461538 2456.17616580311 5594.79651162791 3795 4314.36144578313 3500.73958333333 1583.81933842239
"ENSG00000197780" 873.411428571429 1080.28193832599 832.055172413793 1060.4375 1116.75939849624 951.620481927711 1739.9880952381 1244.22222222222 879.704761904762 624.184 1340.85964912281 2083.63888888889 1489.81914893617 1971.20833333333 1152.44247787611 1227.23711340206 827.700934579439 784.576271186441 1769.21830985915 888.664429530201 809.586734693878 864.59477124183 1062.06293706294 904.574898785425 887.118556701031 959.642201834862 707.605042016807 839.096875 1311.26976744186 752.904605263158 296.835051546392 378.239766081871 1037.8640776699 791.698113207547 804.212 766.759103641457 617.465909090909 501.375 734.689119170984 799.726744186047 719.597523219814 571.566265060241 692.104166666667 226.124681933842
"ENSG00000197852" 1345.40857142857 1357.76651982379 289.351724137931 642.674107142857 850.736842105263 1100.1234939759 2809.45238095238 932.760683760684 1172.9619047619 1131.504 3467.58771929825 3411.59259259259 2162.79787234043 729.927083333333 1145.36283185841 1033.61855670103 1113.34579439252 920.135593220339 673.426056338028 909.389261744966 578.780612244898 1590.26797385621 922.461538461538 1494.4048582996 2400.92268041237 2562.80733944954 114.294117647059 1395.053125 1111.41395348837 1349.84868421053 480.40206185567 175.397660818713 198.572815533981 879.471698113208 974.468 931.235294117647 611.113636363636 1309.10576923077 860.072538860104 1012.95930232558 751.269349845201 1002.71084337349 874.90625 8051.76844783715
"ENSG00000198162" 2972.57428571429 2586.15418502203 2552.4275862069 3184.54017857143 3256.25563909774 3655.84638554217 2739.13095238095 2484.07692307692 3071.1619047619 2787.68 2757.72807017544 3282.31481481481 2330.41489361702 2348.78125 2668.02654867257 2202.87628865979 2640.59345794393 3573.28813559322 4519.44718309859 3149.06040268456 2408.07142857143 3048.49019607843 2404.11188811189 3197.46963562753 2119.73195876289 1324.30733944954 2212.84033613445 2444.43125 1669.10930232558 3029.95394736842 2625.60824742268 3551.62573099415 2523.28155339806 2632.93396226415 1974.62 1912.77591036415 2476.29545454545 2027.50961538462 2225.69948186529 2254.73255813953 3421.19814241486 4011.68674698795 2689.91666666667 605.287531806616
"ENSG00000198799" 1324.62857142857 869.700440528634 657.310344827586 768.955357142857 812.917293233083 844.638554216867 304.321428571429 406.111111111111 806.590476190476 651.472 339.456140350877 335.324074074074 362.882978723404 404.708333333333 436.557522123894 336.381443298969 1304.60280373832 1417.51694915254 879.612676056338 871.805369127517 1040.84183673469 762.692810457516 851.045454545455 735.838056680162 683.242268041237 545.733944954128 383.831932773109 1226.11875 734.96976744186 1508.43092105263 1644.23711340206 504.134502923977 885.543689320388 1074.01886792453 1608.472 1827.63025210084 1213.32954545455 1077.28846153846 643.668393782383 1198.14534883721 1342.69040247678 1465.3734939759 1190.28125 306.58524173028
"ENSG00000198890" 401.865714285714 520.436123348018 1194.18620689655 367.486607142857 516.218045112782 297.855421686747 709.440476190476 566.504273504274 673.809523809524 538.968 537.921052631579 708.111111111111 602.489361702128 1071.95833333333 717.194690265487 484.59793814433 543.35046728972 1910.25423728814 1702.71478873239 590.570469798658 680.892857142857 510.549019607843 671.91958041958 528.854251012146 242.396907216495 244.137614678899 453.176470588235 434.26875 95.1674418604651 598.726973684211 653.917525773196 688.298245614035 1055.84466019417 787.028301886792 500.94 447.039215686275 665.284090909091 712.057692307692 531.766839378238 886.697674418605 661.758513931889 657.144578313253 545.645833333333 124.256997455471
"ENSG00000203865" 536.934285714286 605.986784140969 667.28275862069 624.977678571429 654.03007518797 462.771084337349 819.952380952381 682.25641025641 1863.54285714286 1338.008 1048.25438596491 1382.35185185185 589.765957446809 519.541666666667 803.964601769911 648.59793814433 740.873831775701 1005.58474576271 561.834507042254 426.758389261745 2116.9693877551 492.281045751634 920.510489510489 485.684210526316 610.298969072165 670.036697247706 302.974789915966 1240.684375 323.551162790698 800.361842105263 627.40206185567 1033.61403508772 958.203883495146 807.915094339623 1261.04 1267.69467787115 3743.01136363636 381.75 650.093264248705 747.616279069767 2374.48606811146 514.481927710843 798.21875 217.165394402036
"ENSG00000213281" 2173.14571428571 2189.41850220264 1420.05517241379 1160.74107142857 1568.82706766917 950.545180722892 1600.03571428571 1240.15384615385 1402.41904761905 1093.064 1163.9298245614 1586.61111111111 1254.62765957447 1878.05208333333 1339.52212389381 1160.74226804124 1927.36448598131 9522.90677966102 4519.54929577465 1057.22818791946 2256.65816326531 1068.51633986928 2624.15734265734 1115.93522267206 755.953608247423 790.97247706422 1242.89075630252 2315.415625 722.655813953488 1457.60197368421 1143.87628865979 1030.63742690058 870.864077669903 1278.75471698113 2435.752 2240.48179271709 2294.89772727273 2038.50961538462 1304.37305699482 1239.38372093023 1682.23839009288 1219.63855421687 1608.28125 892.547073791349
"ENSG00000213366" 4076.84571428571 4184.95154185022 4202.00689655172 5014.07142857143 4987.21804511278 3956.36144578313 2791.55952380952 4207.8547008547 1367.48571428571 1730.512 2676.72807017544 2198.36111111111 2185.84042553192 3351.41666666667 4740.70796460177 3438.34020618557 6027.28037383178 1455.81355932203 2008.81338028169 7551.25503355705 3996.88265306122 5946.16993464052 3218.97202797203 5349.11336032389 2552.62886597938 2033.82568807339 1359.95798319328 2844.721875 3941.36976744186 7764.28618421053 14814.3402061856 1943.84795321637 7249.95145631068 10275.3490566038 5967.452 4265.02240896359 4219.90909090909 3142.66346153846 4299.0207253886 3300.37209302326 6830.5386996904 7942.78313253012 9510.89583333333 843.895674300254
"ENSG00000215717" 3525.86857142857 2968.12775330396 3982.23448275862 3038.05357142857 2992.32330827068 3075.82228915663 2747.20238095238 2906.1452991453 2826.71428571429 2102.448 2319.81578947368 3001.40740740741 2266.12765957447 2955.46875 3183.13274336283 2575.57731958763 3286.80841121495 3925.74576271186 3072.07394366197 3086.89932885906 2628.78571428571 2841.15032679739 2237.34265734266 2927.27125506073 2480.61855670103 1787.47247706422 1349.97478991597 3440.115625 2048.14651162791 2656.32894736842 2610.51546391753 1581.55555555556 2775.47572815534 2735.75471698113 3633.796 3667.26330532213 2284.85227272727 2550.32692307692 2541.9792746114 2370.59302325581 3197.30650154799 2773.67469879518 2665.67708333333 3508.93638676845
"ENSG00000223380" 3152.22 2912.73568281938 4078.80689655172 2860.08928571429 2940.15789473684 2546.67771084337 1723.42857142857 1533.77777777778 1670.95238095238 1399.776 1414.22807017544 1895.87037037037 1418.93617021277 1915.17708333333 1625.17699115044 1301.90721649485 2794.46261682243 5310.78813559322 13135.2394366197 2021.05369127517 2140.25510204082 2097.77777777778 1812.03846153846 2142.93522267206 1773.80412371134 1254.16055045872 2329.71428571429 2896.08125 1711.98372093023 2322.78618421053 2245.71134020619 2132.78362573099 4145.91262135922 2460.6320754717 1437.232 1511.08683473389 2451.61363636364 1955.83653846154 2036.41968911917 1559.87209302326 2499.98452012384 2451.12048192771 2095.14583333333 2022.18066157761
"ENSG00000224550" 5.71142857142857 6.79735682819383 8.8 9.45089285714286 12.1654135338346 11.3222891566265 21.6547619047619 14.9316239316239 13.3142857142857 11.296 20.7543859649123 23.2962962962963 15.8936170212766 11.2604166666667 17.3982300884956 14.0618556701031 5.92523364485981 7.69491525423729 6.4330985915493 6.6510067114094 5.98979591836735 7.17647058823529 4.94405594405594 7.09716599190283 32.0927835051546 40.894495412844 5.5546218487395 6.815625 22.4186046511628 5.44736842105263 4.87628865979381 2.52631578947368 1.95145631067961 4.9622641509434 3.608 4.36694677871148 5.13636363636364 4.97115384615385 6.12435233160622 2.86046511627907 7.48916408668731 6.1566265060241 4.33333333333333 1.28498727735369
"ENSG00000224616" 13.1371428571429 14.2555066079295 27.6068965517241 17.78125 20.1954887218045 16.316265060241 25.4285714285714 29.9401709401709 17.6380952380952 20.096 23.9912280701754 23.9259259259259 21.7978723404255 28.4791666666667 29.0442477876106 22.5979381443299 17.5467289719626 19.5423728813559 22.7323943661972 28.0671140939597 17.2397959183673 19.8496732026144 10.6363636363636 19.748987854251 33.7525773195876 25.0779816513761 8.09243697478992 15.8375 14.9627906976744 26.7697368421053 32.2164948453608 9.35672514619883 47.7766990291262 35.1132075471698 8.384 7.82913165266106 18.625 13.4519230769231 12.979274611399 15.7732558139535 29.71826625387 27.3012048192771 16.21875 5.93638676844784
"ENSG00000224699" 490.425714285714 544.008810572687 591.241379310345 490.5 515.977443609023 461.707831325301 506.107142857143 455.48717948718 463.561904761905 383.776 454.263157894737 522.435185185185 401.457446808511 525.25 497.327433628319 432.371134020619 539.714953271028 1089.39830508475 700.429577464789 363.369127516779 421.367346938775 416.202614379085 422.797202797203 408.566801619433 629.283505154639 685.798165137615 335.142857142857 519.915625 605.755813953488 478.085526315789 517.072164948454 222.678362573099 582.038834951456 407.688679245283 362.732 357.602240896359 455.738636363636 471.394230769231 392.958549222798 1129.66860465116 456.613003095975 380.638554216867 429.6875 573.964376590331
"ENSG00000225075" 48.1657142857143 53.3039647577093 80.648275862069 34.5535714285714 41.4586466165414 25.7560240963855 16.1190476190476 20.6153846153846 4.91428571428571 8.136 20.3947368421053 13.9537037037037 14.8723404255319 24.3958333333333 24.8938053097345 17.319587628866 61.8271028037383 112.025423728814 47.2183098591549 50.3087248322148 60.9438775510204 48.3071895424837 61.1363636363636 45.5101214574899 26.1237113402062 27.2110091743119 53.3865546218487 69.20625 10.4209302325581 61.9572368421053 80.0515463917526 35.8187134502924 90.2330097087379 97.1132075471698 81.616 69.7647058823529 90.25 78.1442307692308 46.3678756476684 136.133720930233 75.3095975232198 80.1927710843374 70.6666666666667 22.5216284987277
"ENSG00000225113" 10.8314285714286 8.07488986784141 6.10344827586207 9.52232142857143 10.7368421052632 11.6536144578313 10.2619047619048 11.042735042735 21.1809523809524 17.112 11.3070175438596 11.7037037037037 7.76595744680851 7.55208333333333 11.1238938053097 8.88659793814433 8.71495327102804 8.03389830508475 4.48239436619718 8.87919463087248 8.95918367346939 9.41830065359477 8.56643356643357 9.75303643724696 4.20618556701031 3.78899082568807 3.14285714285714 12.28125 2.27441860465116 11.9835526315789 5.71134020618557 4.92982456140351 5.64077669902913 6.57547169811321 14.132 17.8571428571429 9.21590909090909 14.0480769230769 6.78238341968912 5.41279069767442 5.40557275541796 8.07228915662651 8.5 18.3027989821883
